person,personLabel,personImage,personGender,child,childLabel,childImage,childGender
Q16407521,Harry Kõrvits,http://commons.wikimedia.org/wiki/Special:FilePath/Harry%20K%C3%B5rvits%2C%20Rock%20Hotel%2083.jpg,male,Q3744072,Henry Kõrvits,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B5rvits%2C%20Henry.Img%208910.JPG,male
Q465950,Pirkko Saisio,http://commons.wikimedia.org/wiki/Special:FilePath/Pirkko%20Saisio.jpg,female,Q3744327,Elsa Saisio,http://commons.wikimedia.org/wiki/Special:FilePath/Finland%20Stand%20with%20Ukraine%20022%20Together%20We%20Can%20Do%20More%20demonstration%20%2852012214847%29.jpg,female
Q3760935,Gerardo Chiaromonte,http://commons.wikimedia.org/wiki/Special:FilePath/Gerardo%20Chiaromonte.jpg,male,Q3749290,Franca Chiaromonte,http://commons.wikimedia.org/wiki/Special:FilePath/Franca%20Chiaromonte%20XVI.jpg,female
Q511520,Franca Sozzani,http://commons.wikimedia.org/wiki/Special:FilePath/Franca%20Sozzani%202010.jpg,female,Q3749740,Francesco Carrozzini,http://commons.wikimedia.org/wiki/Special:FilePath/Franci%2023%20giugno%2006003.jpg,male
Q511520,Franca Sozzani,http://commons.wikimedia.org/wiki/Special:FilePath/Franca%20Sozzani%202010.jpg,female,Q3749740,Francesco Carrozzini,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Carrozzini%20at%20Berlinale%202024.jpg,male
Q20670184,Ferruccio De Lorenzo,http://commons.wikimedia.org/wiki/Special:FilePath/Ferruccio%20De%20Lorenzo%20daticamera.jpg,male,Q3749879,Francesco De Lorenzo,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20De%20Lorenzo.jpg,male
Q3939348,Roby Facchinetti,http://commons.wikimedia.org/wiki/Special:FilePath/Roby%20Facchinetti.jpg,male,Q3749945,Francesco Facchinetti,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Facchinetti%201.jpg,male
Q2832997,Alex Métayer,http://commons.wikimedia.org/wiki/Special:FilePath/Identite-AlexMetayer-1962-.jpg,male,Q3591286,Éric Métayer,http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20M%C3%A9tayer%202014.jpg,male
Q22667561,Michel de la Chenelière,http://commons.wikimedia.org/wiki/Special:FilePath/2017-08-12%20Michel%20de%20la%20Cheneli%C3%A8re.jpg,male,Q3592799,Evelyne de la Chenelière,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89velyne%20de%20la%20Cheneli%C3%A8re%2004%20-%20cc%20Christophe%20P%C3%A9an%20-%20Les%20Francophonies%202018.jpg,female
Q467150,Chaim Bar-Lev,http://commons.wikimedia.org/wiki/Special:FilePath/Haim%20Bar-Lev%2C%20Chief%20of%20General%20Staff.jpg,male,Q3593286,Omer Bar-Lev,http://commons.wikimedia.org/wiki/Special:FilePath/%D7%A2%D7%95%D7%9E%D7%A8%20%D7%91%D7%A8%20%D7%9C%D7%91.JPG,male
Q108101296,Yehuda Cohen,http://commons.wikimedia.org/wiki/Special:FilePath/Yehuda%20Cohen%20-%20Nationology%20researcher.jpg,male,Q3593944,Orit Strook,http://commons.wikimedia.org/wiki/Special:FilePath/Orit%20Strook%20%28E32J026291%29.jpg,female
Q808685,Baron Vaea,http://commons.wikimedia.org/wiki/Special:FilePath/ST%CA%BB%20Vaea.jpg,male,Q3594635,ʻAlipate Tuʻivanuavou Vaea,http://commons.wikimedia.org/wiki/Special:FilePath/Lord%20Vaea%202020.jpg,male
Q470135,Baba Amte,http://commons.wikimedia.org/wiki/Special:FilePath/Baba%20Amte%202014%20stamp%20of%20India.jpg,male,Q3595147,Prakash Amte,http://commons.wikimedia.org/wiki/Special:FilePath/Prakash%20Amte.jpg,male
Q13564550,Mallika Sukumaran,http://commons.wikimedia.org/wiki/Special:FilePath/Mallika%20Sukumaran.png,female,Q3595178,Prithviraj Sukumaran,http://commons.wikimedia.org/wiki/Special:FilePath/Prithviraj%202008.jpg,male
Q7493263,Shekhar Suman,http://commons.wikimedia.org/wiki/Special:FilePath/Shekhar-Suman.jpg,male,Q3595198,Adhyayan Suman,http://commons.wikimedia.org/wiki/Special:FilePath/Adhyan%20Suman.jpg,male
Q14943379,Radha,http://commons.wikimedia.org/wiki/Special:FilePath/Radha%20at%2060th%20South%20Filmfare%20Awards%202013%20%28cropped%29.jpg,female,Q3595207,Karthika Nair,http://commons.wikimedia.org/wiki/Special:FilePath/Karthika%20-makaramanju%20actress.jpg,female
Q465051,Lakshmi Sahgal,http://commons.wikimedia.org/wiki/Special:FilePath/Lakshmi%20Sahgal.jpg,female,Q3595812,Subhashini Ali,http://commons.wikimedia.org/wiki/Special:FilePath/Subhashini%20Ali.jpg,female
Q7240175,Prem Sahgal,http://commons.wikimedia.org/wiki/Special:FilePath/Prem%20Sahgal.jpg,male,Q3595812,Subhashini Ali,http://commons.wikimedia.org/wiki/Special:FilePath/Subhashini%20Ali.jpg,female
Q312719,Kabir Bedi,http://commons.wikimedia.org/wiki/Special:FilePath/Kabir%20Bedi.jpg,male,Q3595919,Pooja Bedi,http://commons.wikimedia.org/wiki/Special:FilePath/Pooja%20Bedi%20grace%20the%20launch%20of%20Farah%20Khan%20Ali%E2%80%99s%20book%20%27A%20Bejewelled%20Life%27.jpg,female
Q18676875,Božena Vavrečková,http://commons.wikimedia.org/wiki/Special:FilePath/Bo%C5%BEena%20Havlov%C3%A1.jpg,female,Q3596070,Ivan M. Havel,http://commons.wikimedia.org/wiki/Special:FilePath/Ivan%20M.%20Havel%20%282017%29.jpg,male
Q25106,Fabrizio De André,http://commons.wikimedia.org/wiki/Special:FilePath/DeAndr%C3%A9%201960.jpg,male,Q3697447,Cristiano De André,http://commons.wikimedia.org/wiki/Special:FilePath/Cristiano%20De%20Andr%C3%A8%20-%20Woodstock%205%20Stelle.jpg,male
Q3659629,Carlo Minello,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Minello%20%281941%29.jpg,male,Q3697468,Cristiano Minellono,http://commons.wikimedia.org/wiki/Special:FilePath/Popi%20Minellono-DSC%20009991.JPG,male
Q16524645,Adriano Gajoni,http://commons.wikimedia.org/wiki/Special:FilePath/Gajoni%20Adriano.jpg,male,Q3697532,Cristina Gaioni,http://commons.wikimedia.org/wiki/Special:FilePath/Cristina%20Gajoni.jpg,female
Q677367,Igor Newerly,http://commons.wikimedia.org/wiki/Special:FilePath/Igor%20Newerly.jpg,male,Q3700062,Jarosław Abramow-Newerly,http://commons.wikimedia.org/wiki/Special:FilePath/Jaroslaw%20Abramow%20Newerly.JPG,male
Q256677,Marilyn Wilson,http://commons.wikimedia.org/wiki/Special:FilePath/Marilyn%20Wilson-Rutherford%202019%20by%20Glenn%20Francis.jpg,female,Q3700226,Carnie Wilson,http://commons.wikimedia.org/wiki/Special:FilePath/Carnie%20Wilson.jpg,female
Q313013,Brian Wilson,http://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Wilson%20%287314673472%29%20%28tall%29.jpg,male,Q3700226,Carnie Wilson,http://commons.wikimedia.org/wiki/Special:FilePath/Carnie%20Wilson.jpg,female
Q29230,Martti Ahtisaari,http://commons.wikimedia.org/wiki/Special:FilePath/Martti%20Ahtisaari%202012-04-16.jpg,male,Q3701548,Marko Ahtisaari,http://commons.wikimedia.org/wiki/Special:FilePath/MarkoAhtisaariJI2.jpg,male
Q11856875,Eeva Ahtisaari,http://commons.wikimedia.org/wiki/Special:FilePath/Eeva%20Ahtisaari%20vaalivalvojaisissa%201994.jpg,female,Q3701548,Marko Ahtisaari,http://commons.wikimedia.org/wiki/Special:FilePath/MarkoAhtisaariJI2.jpg,male
Q19601968,Jaroslava Lukešová,http://commons.wikimedia.org/wiki/Special:FilePath/Jaroslava.Lukesova%281920-2007%29.1962.jpg,female,Q3701571,Zdeněk Lukeš,http://commons.wikimedia.org/wiki/Special:FilePath/Zden%C4%9Bk-Luke%C5%A1.jpg,male
Q19602821,Vladimír Kýn,http://commons.wikimedia.org/wiki/Special:FilePath/VladimirKyn%281923-2004%29.1965.JPG,male,Q3701571,Zdeněk Lukeš,http://commons.wikimedia.org/wiki/Special:FilePath/Zden%C4%9Bk-Luke%C5%A1.jpg,male
Q3763600,Gianni Padoan,http://commons.wikimedia.org/wiki/Special:FilePath/Gianni%20Padoan.jpg,male,Q3701811,Daniela Padoan,http://commons.wikimedia.org/wiki/Special:FilePath/Daniela%20Padoan%208.2%20%2819%29Nicky%20Persico.jpg,female
Q3712505,Dodi Battaglia,http://commons.wikimedia.org/wiki/Special:FilePath/Dodi%20Battaglia%20%28cropped%29.jpg,male,Q3701868,Daniele Battaglia,http://commons.wikimedia.org/wiki/Special:FilePath/Daniele%20Battaglia.jpg,male
Q16121330,Tony Jefferies,http://commons.wikimedia.org/wiki/Special:FilePath/Slippery%20Sam%20Triumph%20Trident%20cropped.JPG,male,Q3703219,David Jefferies,http://commons.wikimedia.org/wiki/Special:FilePath/Djnjoey.jpg,male
Q3938686,Roberto Chevalier,http://commons.wikimedia.org/wiki/Special:FilePath/Amore%20mio%20non%20farmi%20male%20%281974%29%20Roberto%20Chevalier.png,male,Q3703522,David Chevalier,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Chevalier%20Ciak%20e%20Azione%202023.png,male
Q3896957,Pashupati Shumsher Jung Bahadur Rana,http://commons.wikimedia.org/wiki/Special:FilePath/Pashupati%20Sahamsher.JPG,male,Q3706332,Devyani Rana,http://commons.wikimedia.org/wiki/Special:FilePath/Devyani%20Rana.JPG,female
Q22686,Donald Trump,http://commons.wikimedia.org/wiki/Special:FilePath/Donald%20Trump%20official%20portrait%20%28cropped2%29.jpg,male,Q3713655,Donald Trump Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Donald%20Trump%2C%20Jr.%20%2848513758216%29%20%28cropped%29.jpg,male
Q3435762,Robert Linhart,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Linhart.png,male,Q3560750,Virginie Linhart,http://commons.wikimedia.org/wiki/Special:FilePath/Virginie%20Linhart.jpg,female
Q351862,Sotiris Kaiafas,http://commons.wikimedia.org/wiki/Special:FilePath/Sotiris%20Kaiafas.jpg,male,Q3561339,Kostas Kaiafas,http://commons.wikimedia.org/wiki/Special:FilePath/Dinamo-Omonia%20%282%29.jpg,male
Q1757508,Don Francisco,http://commons.wikimedia.org/wiki/Special:FilePath/Telet%C3%B3n%202018%2007.jpg,male,Q3561544,Vivi Kreutzberger,http://commons.wikimedia.org/wiki/Special:FilePath/Vivi%20Kreutzberger%202018%20%28cropped%29.jpg,female
Q169020,Zdeněk Mlynář,http://commons.wikimedia.org/wiki/Special:FilePath/Zdenek%20Mlynar.JPG,male,Q3561901,Vladimír Mlynář,http://commons.wikimedia.org/wiki/Special:FilePath/Vladim%C3%ADr%20Mlyn%C3%A1%C5%99%20%282020%29.jpg,male
Q3490616,František Roman Dragoun,http://commons.wikimedia.org/wiki/Special:FilePath/DRAGOUN1966.JPG,male,Q3562665,Roman Dragoun,http://commons.wikimedia.org/wiki/Special:FilePath/Brno%2C%20Musilka%2C%20Roman%20Dragoun%20%282%29.jpg,male
Q65123791,Jacques de Parcevaux,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9n%C3%A9ral%20de%20Division%20Jacques%20de%20Parcevaux.png,male,Q3564308,Véronique Fayet,http://commons.wikimedia.org/wiki/Special:FilePath/Veronique-Fayet.jpg,female
Q317880,Edgar Morin,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Morin2.jpg,male,Q3564313,Véronique Grappe-Nahoum,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9ronique%20Nahoum-Grappe%20par%20Claude%20Truong-Ngoc%202012.JPG,female
Q1538469,Gos,http://commons.wikimedia.org/wiki/Special:FilePath/Gos%20Olivier%20Grenson.jpg,male,Q3565597,Walt,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Walt%20author.jpg,male
Q5828209,František Janouch,http://commons.wikimedia.org/wiki/Special:FilePath/Franti%C5%A1ek%20Janouch.jpg,male,Q3565615,Katerina Janouch,http://commons.wikimedia.org/wiki/Special:FilePath/Katerina%20Janouch%2001.JPG,female
Q112393716,Ada Kolmanová,http://commons.wikimedia.org/wiki/Special:FilePath/Ada%20Kolmanov%C3%A1%20%282016%29.jpg,female,Q3565615,Katerina Janouch,http://commons.wikimedia.org/wiki/Special:FilePath/Katerina%20Janouch%2001.JPG,female
Q11765316,Maciej Damięcki,http://commons.wikimedia.org/wiki/Special:FilePath/Maciej%20Damiecki.jpg,male,Q3622882,Mateusz Damięcki,http://commons.wikimedia.org/wiki/Special:FilePath/Mateusz%20Dami%C4%99cki%202017.jpg,male
Q12412964,Anjana Mumtaz,http://commons.wikimedia.org/wiki/Special:FilePath/Anjana.Mumtaz.jpg,female,Q3626005,Ruslaan Mumtaz,http://commons.wikimedia.org/wiki/Special:FilePath/Ruslaan%20Mumtaz%20at%20the%20audio%20release%20of%20%27I%20Don%27t%20Luv%20You%27.jpg,male
Q146444,Nutan,http://commons.wikimedia.org/wiki/Special:FilePath/Nutan.jpg,female,Q3626525,Mohnish Bahl,http://commons.wikimedia.org/wiki/Special:FilePath/Mohnish%20Bahl.jpg,male
Q1686232,Jeetendra,http://commons.wikimedia.org/wiki/Special:FilePath/Jeetendra%202012%20ekta%20birthday.jpg,male,Q3630005,Ekta Kapoor,http://commons.wikimedia.org/wiki/Special:FilePath/Ekta-Kapoor-graces-the-trailer-launch-if-Alt-Balajis-Apaharan%20%28cropped%29.jpg,female
Q620287,Yadavindra Singh,http://commons.wikimedia.org/wiki/Special:FilePath/Yadvinder%20Singh%20Mahendra%20Bahadur%20%281971%29.jpg,male,Q3633236,Amarinder Singh,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Amarinder%20Singh.jpg,male
Q61193,Bal Thackeray,http://commons.wikimedia.org/wiki/Special:FilePath/Bal%20Thackeray%20at%2070th%20Master%20Dinanath%20Mangeshkar%20Awards%20%281%29%20%28cropped%29.jpg,male,Q3634346,Uddhav Thackeray,http://commons.wikimedia.org/wiki/Special:FilePath/Uddhav%20Thackeray.png,male
Q61193,Bal Thackeray,http://commons.wikimedia.org/wiki/Special:FilePath/Bal%20Thackeray%20at%2070th%20Master%20Dinanath%20Mangeshkar%20Awards%20%281%29%20%28cropped%29.jpg,male,Q3634346,Uddhav Thackeray,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Chief%20Minister%20of%20Maharashtra%2C%20Shri%20Uddhav%20Thackeray%20calling%20on%20the%20Prime%20Minister%2C%20Shri%20Narendra%20Modi%2C%20in%20New%20Delhi%20on%20February%2021%2C%202020%20%28Uddhav%20Thackeray%29%20%28cropped%29.jpg,male
Q242351,Ivana Trump,http://commons.wikimedia.org/wiki/Special:FilePath/Ivana%20Trump%20cropped%20retouched.jpg,female,Q3713655,Donald Trump Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Donald%20Trump%2C%20Jr.%20%2848513758216%29%20%28cropped%29.jpg,male
Q312691,Steve Howe,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20Howe.jpg,male,Q3716862,Dylan Howe,http://commons.wikimedia.org/wiki/Special:FilePath/DylanHMay07.jpg,male
Q312691,Steve Howe,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20Howe%207045.jpg,male,Q3716862,Dylan Howe,http://commons.wikimedia.org/wiki/Special:FilePath/DylanHMay07.jpg,male
Q3608638,Alberto Vianello,http://commons.wikimedia.org/wiki/Special:FilePath/Alberto%20Vianello.jpg,male,Q3719691,Edoardo Vianello,http://commons.wikimedia.org/wiki/Special:FilePath/Edoardo%20Vianello.jpg,male
Q3605478,L. A. Park,http://commons.wikimedia.org/wiki/Special:FilePath/LA%20Park%20at%20LuchaTO%20Jan%202016.jpg,male,Q3720932,El Hijo de L.A. Park,http://commons.wikimedia.org/wiki/Special:FilePath/HijodeLAPark.jpg,male
Q3605478,L. A. Park,http://commons.wikimedia.org/wiki/Special:FilePath/LA%20Park%20at%20LuchaTO%20Jan%202016.jpg,male,Q3720932,El Hijo de L.A. Park,http://commons.wikimedia.org/wiki/Special:FilePath/HijodeLAPark.jpg,male
Q3763388,Gianna Giuffré,http://commons.wikimedia.org/wiki/Special:FilePath/Gianna%20Giuffr%C3%A8.JPG,female,Q3605659,Adriana Giuffrè,http://commons.wikimedia.org/wiki/Special:FilePath/Il%20lungo%2C%20il%20corto%2C%20il%20gatto%2028%20%28cropped%29.png,female
Q963499,Nicola Salerno,http://commons.wikimedia.org/wiki/Special:FilePath/Nisa%201938.jpg,male,Q3608564,Alberto Salerno,http://commons.wikimedia.org/wiki/Special:FilePath/Alberto%20Salerno.jpg,male
Q2568825,Vladimir Basov,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%20%D0%91%D0%B0%D1%81%D0%BE%D0%B2%20%D0%BD%D0%B0%20%D1%84%D1%80%D0%BE%D0%BD%D1%82%D0%B5%2003.jpg,male,Q3609544,Aleksandr Basov,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%91%D0%B0%D1%81%D0%BE%D0%B2%202017.jpg,male
Q365044,Adolfo Celi,http://commons.wikimedia.org/wiki/Special:FilePath/Celi%20La%20mala%20ordina%202.png,male,Q3609675,Alessandra Celi,http://commons.wikimedia.org/wiki/Special:FilePath/Alessandra%20Celi.jpg,female
Q455280,Barbara Bouchet,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Bouchet%20crop.jpg,female,Q3609871,Alessandro Borghese,http://commons.wikimedia.org/wiki/Special:FilePath/Alessandro%20Borghese%20Celebrity%20Chef%202024.png,male
Q41733016,Fulvio Fo,http://commons.wikimedia.org/wiki/Special:FilePath/Fulvio%20fo%2014.jpg,male,Q3610016,Alessandro Fo,http://commons.wikimedia.org/wiki/Special:FilePath/Alessandro%20Fo.jpg,male
Q561484,Antonello Venditti,http://commons.wikimedia.org/wiki/Special:FilePath/Antonello%20Venditti%202.jpg,male,Q3750774,Francesco Venditti,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Venditti%20Funweek.it%202024.png,male
Q1046087,Simona Izzo,http://commons.wikimedia.org/wiki/Special:FilePath/Simona%20Izzo.jpg,female,Q3750774,Francesco Venditti,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Venditti%20Funweek.it%202024.png,male
Q458702,Jordi Pujol,http://commons.wikimedia.org/wiki/Special:FilePath/Jordi%20Pujol%20-%20Fotografia%20oficial.jpg,male,Q3751061,Oriol Pujol i Ferrusola,http://commons.wikimedia.org/wiki/Special:FilePath/Oriol%20Pujol%20valora%20el%20discurs%20del%20President%20Mas%20en%20el%20debat%20de%20pol%C3%ADtica%20general%20%28retallat%29.JPG,male
Q18696606,Marta Ferrusola Lladós,http://commons.wikimedia.org/wiki/Special:FilePath/Flickr%20-%20Converg%C3%A8ncia%20Democr%C3%A0tica%20de%20Catalunya%20-%2016%C3%A8%20Congr%C3%A9s%20de%20Converg%C3%A8ncia%20a%20Reus%20%2831%29%20%28cropped%29.jpg,female,Q3751061,Oriol Pujol i Ferrusola,http://commons.wikimedia.org/wiki/Special:FilePath/Oriol%20Pujol%20valora%20el%20discurs%20del%20President%20Mas%20en%20el%20debat%20de%20pol%C3%ADtica%20general%20%28retallat%29.JPG,male
Q3754046,Jaime del Burgo Torres,http://commons.wikimedia.org/wiki/Special:FilePath/ULL.98.12.3.jpg,male,Q3752146,Jaime del Burgo,http://commons.wikimedia.org/wiki/Special:FilePath/JIdelBurgo.jpg,male
Q2526035,Ataúlfo Argenta,http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20Urdiales%20-%20Monumento%20a%20Ata%C3%BAlfo%20Argenta%202.jpg,male,Q3753023,Fernando Argenta,http://commons.wikimedia.org/wiki/Special:FilePath/Fernando%20Argenta.jpg,male
Q3296350,Nicolás Redondo,http://commons.wikimedia.org/wiki/Special:FilePath/Redondo-Camacho.jpg,male,Q3754340,Nicolás Redondo Terreros,http://commons.wikimedia.org/wiki/Special:FilePath/Nicol%C3%A1s%20Redondo%202016.jpg,male
Q75619692,Adolfo Caracciolo di Castagneto,http://commons.wikimedia.org/wiki/Special:FilePath/Fotografia%20del%20Principe%20Adolfo%20Caracciolo.jpg,male,Q3612429,Allegra Caracciolo,http://commons.wikimedia.org/wiki/Special:FilePath/Allegra%20Caracciolo%2C%20coniugata%20Agnelli.jpg,female
Q3770766,Giuseppe La Loggia,http://commons.wikimedia.org/wiki/Special:FilePath/Gppe%20laloggia2.jpg,male,Q3725850,Enrico La Loggia,http://commons.wikimedia.org/wiki/Special:FilePath/Enrico%20La%20Loggia.jpg,male
Q3769723,Giulio Nascimbeni,http://commons.wikimedia.org/wiki/Special:FilePath/Giulio%20Nascimbeni.jpg,male,Q3725945,Enrico Nascimbeni,http://commons.wikimedia.org/wiki/Special:FilePath/Enrico%20Nascimbeni%201.jpg,male
Q179982,Furio Scarpelli,http://commons.wikimedia.org/wiki/Special:FilePath/Furioscarpelli.jpg,male,Q3762268,Giacomo Scarpelli,http://commons.wikimedia.org/wiki/Special:FilePath/Giacomo%20Scarpelli2.JPG,male
Q556116,Ciccio Ingrassia,http://commons.wikimedia.org/wiki/Special:FilePath/I%20due%20deputati%20%281968%29%20Ciccio%20Ingrassia%20%282%29.png,male,Q3762525,Giampiero Ingrassia,http://commons.wikimedia.org/wiki/Special:FilePath/Giampiero%20Ingrassia.jpg,male
Q3702392,Dante Schietroma,http://commons.wikimedia.org/wiki/Special:FilePath/Senatore%20Dante%20Schietroma.jpg,male,Q3762642,Gian Franco Schietroma,http://commons.wikimedia.org/wiki/Special:FilePath/Gian%20Franco%20Schietroma.jpg,male
Q503840,Angelo Moratti,http://commons.wikimedia.org/wiki/Special:FilePath/1966%E2%80%9367%20Serie%20A%20-%20AC%20Mantova%20v%20Inter%20Milan%20-%20Angelo%20Moratti.jpg,male,Q3762696,Gian Marco Moratti,http://commons.wikimedia.org/wiki/Special:FilePath/Matrimonio%20Moratti%20Sotis.png,male
Q55468,Ugo Tognazzi,http://commons.wikimedia.org/wiki/Special:FilePath/Magnifico%20cornuto%20-%20Ugo%20Tognazzi%20cropped.png,male,Q3763355,Gianmarco Tognazzi,http://commons.wikimedia.org/wiki/Special:FilePath/Gianmarco%20Tognazzi.jpg,male
Q516106,Franca Bettoia,http://commons.wikimedia.org/wiki/Special:FilePath/Franca%20Bettoia%20%28Last%20Man%20on%20Earth%29.JPG,female,Q3763355,Gianmarco Tognazzi,http://commons.wikimedia.org/wiki/Special:FilePath/Gianmarco%20Tognazzi.jpg,male
Q313243,Chiranjeevi,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Senior%20Vice-Minister%20of%20Tourism%2C%20Japan%2C%20Mr.%20Hiroshi%20Kajiyama%20calls%20on%20the%20Minister%20of%20State%20%28Independent%20Charge%29%20for%20Tourism%2C%20Dr.%20K.%20Chiranjeevi%2C%20in%20New%20Delhi%20on%20February%2012%2C%202013%20%28cropped%29.jpg,male,Q3765047,Ram Charan,http://commons.wikimedia.org/wiki/Special:FilePath/Ram%20Charan%20at%20the%20grand%20finale%20of%20Indian%20Idol%20Junior.jpg,male
Q282641,Cesare Fiorio,http://commons.wikimedia.org/wiki/Special:FilePath/Cesare%20Fiorio%20-%20Lancia%20Alitalia%20%281975%20Automotive%20Tour%20of%20Italy%29.jpg,male,Q3765212,Giorgia Fiorio,http://commons.wikimedia.org/wiki/Special:FilePath/GF%20backstage%20Humanum.jpg,female
Q4464938,Zizi Possi,http://commons.wikimedia.org/wiki/Special:FilePath/Zizi%20Possi.jpg,female,Q3724579,Luiza Possi,http://commons.wikimedia.org/wiki/Special:FilePath/Luiza%20Possi%20em%20Pelotas%20%28mar%C3%A7o%20de%202017%29%20-%2017.jpg,female
